"Date","Price","Open","High","Low","Vol.","Change %"
"09/22/2000","6,971.7","6,971.7","6,971.7","6,971.7","","0.78%"
"09/21/2000","6,917.6","6,917.6","6,917.6","6,917.6","","0.06%"
"09/20/2000","6,913.5","6,913.5","6,913.5","6,913.5","","-1.10%"
"09/19/2000","6,990.4","6,990.4","6,990.4","6,990.4","","0.20%"
"09/18/2000","6,976.3","6,976.3","6,976.3","6,976.3","","-1.44%"
"09/15/2000","7,078.3","7,078.3","7,078.3","7,078.3","","-0.74%"
"09/14/2000","7,131.1","7,131.1","7,131.1","7,131.1","","-0.12%"
"09/13/2000","7,139.6","7,139.6","7,139.6","7,139.6","","-0.09%"
"09/12/2000","7,146.1","7,146.1","7,146.1","7,146.1","","-0.21%"
"09/11/2000","7,160.9","7,160.9","7,160.9","7,160.9","","0.22%"
"09/08/2000","7,145.0","7,145.0","7,145.0","7,145.0","","0.04%"
"09/07/2000","7,142.4","7,142.4","7,142.4","7,142.4","","0.15%"
"09/06/2000","7,131.6","7,131.6","7,131.6","7,131.6","","-0.26%"
"09/05/2000","7,150.0","7,150.0","7,150.0","7,150.0","","-0.20%"
"09/01/2000","7,164.6","7,164.6","7,164.6","7,164.6","","0.45%"
"08/31/2000","7,132.3","7,132.3","7,132.3","7,132.3","","0.61%"
"08/30/2000","7,089.3","7,089.3","7,089.3","7,089.3","","-0.44%"
"08/29/2000","7,120.8","7,120.8","7,120.8","7,120.8","","-0.27%"
"08/28/2000","7,140.0","7,140.0","7,140.0","7,140.0","","0.41%"
"08/25/2000","7,111.1","7,111.1","7,111.1","7,111.1","","0.09%"
"08/24/2000","7,104.9","7,104.9","7,104.9","7,104.9","","-0.04%"
"08/23/2000","7,107.9","7,107.9","7,107.9","7,107.9","","0.09%"
"08/22/2000","7,101.5","7,101.5","7,101.5","7,101.5","","0.07%"
"08/21/2000","7,096.7","7,096.7","7,096.7","7,096.7","","0.33%"
"08/18/2000","7,073.3","7,073.3","7,073.3","7,073.3","","-0.33%"
"08/17/2000","7,097.0","7,097.0","7,097.0","7,097.0","","0.74%"
"08/16/2000","7,044.8","7,044.8","7,044.8","7,044.8","","-0.26%"
"08/15/2000","7,063.4","7,063.4","7,063.4","7,063.4","","-0.60%"
"08/14/2000","7,106.1","7,106.1","7,106.1","7,106.1","","1.10%"
"08/11/2000","7,028.8","7,028.8","7,028.8","7,028.8","","0.83%"
"08/10/2000","6,970.7","6,970.7","6,970.7","6,970.7","","-0.20%"
"08/09/2000","6,984.7","6,984.7","6,984.7","6,984.7","","-0.77%"
"08/08/2000","7,038.9","7,038.9","7,038.9","7,038.9","","0.33%"
"08/07/2000","7,015.9","7,015.9","7,015.9","7,015.9","","0.87%"
"08/04/2000","6,955.3","6,955.3","6,955.3","6,955.3","","0.93%"
"08/03/2000","6,891.0","6,891.0","6,891.0","6,891.0","","0.22%"
"08/02/2000","6,876.2","6,876.2","6,876.2","6,876.2","","0.36%"
"08/01/2000","6,851.4","6,851.4","6,851.4","6,851.4","","1.14%"
"07/31/2000","6,773.9","6,773.9","6,773.9","6,773.9","","0.23%"
"07/28/2000","6,758.3","6,758.3","6,758.3","6,758.3","","-1.24%"
"07/27/2000","6,843.3","6,843.3","6,843.3","6,843.3","","0.37%"
"07/26/2000","6,818.1","6,818.1","6,818.1","6,818.1","","-1.19%"
"07/25/2000","6,900.0","6,900.0","6,900.0","6,900.0","","0.24%"
"07/24/2000","6,883.5","6,883.5","6,883.5","6,883.5","","-0.67%"
"07/21/2000","6,929.8","6,929.8","6,929.8","6,929.8","","-0.73%"
"07/20/2000","6,980.7","6,980.7","6,980.7","6,980.7","","0.49%"
"07/19/2000","6,946.4","6,946.4","6,946.4","6,946.4","","-0.19%"
"07/18/2000","6,959.7","6,959.7","6,959.7","6,959.7","","-0.75%"
"07/17/2000","7,012.5","7,012.5","7,012.5","7,012.5","","-0.09%"
"07/14/2000","7,018.8","7,018.8","7,018.8","7,018.8","","0.62%"
"07/13/2000","6,975.6","6,975.6","6,975.6","6,975.6","","-0.21%"
"07/12/2000","6,990.6","6,990.6","6,990.6","6,990.6","","0.19%"
"07/11/2000","6,977.6","6,977.6","6,977.6","6,977.6","","0.55%"
"07/10/2000","6,939.4","6,939.4","6,939.4","6,939.4","","0.29%"
"07/07/2000","6,919.0","6,919.0","6,919.0","6,919.0","","1.33%"
"07/06/2000","6,828.0","6,828.0","6,828.0","6,828.0","","0.13%"
"07/05/2000","6,819.0","6,819.0","6,819.0","6,819.0","","-0.81%"
"07/03/2000","6,874.9","6,874.9","6,874.9","6,874.9","","1.13%"
"06/30/2000","6,798.2","6,798.2","6,798.2","6,798.2","","0.03%"
"06/29/2000","6,796.3","6,796.3","6,796.3","6,796.3","","-0.23%"
"06/28/2000","6,811.7","6,811.7","6,811.7","6,811.7","","0.08%"
"06/27/2000","6,806.4","6,806.4","6,806.4","6,806.4","","-0.04%"
"06/26/2000","6,808.9","6,808.9","6,808.9","6,808.9","","0.62%"
"06/23/2000","6,766.8","6,766.8","6,766.8","6,766.8","","-0.25%"
"06/22/2000","6,783.5","6,783.5","6,783.5","6,783.5","","-1.15%"
"06/21/2000","6,862.1","6,862.1","6,862.1","6,862.1","","-0.04%"
"06/20/2000","6,865.1","6,865.1","6,865.1","6,865.1","","-0.78%"
"06/19/2000","6,918.9","6,918.9","6,918.9","6,918.9","","0.72%"
"06/16/2000","6,869.5","6,869.5","6,869.5","6,869.5","","-1.18%"
"06/15/2000","6,951.6","6,951.6","6,951.6","6,951.6","","0.11%"
"06/14/2000","6,944.1","6,944.1","6,944.1","6,944.1","","0.47%"
"06/13/2000","6,911.3","6,911.3","6,911.3","6,911.3","","1.06%"
"06/12/2000","6,838.9","6,838.9","6,838.9","6,838.9","","-0.26%"
"06/09/2000","6,856.4","6,856.4","6,856.4","6,856.4","","-0.54%"
"06/08/2000","6,893.4","6,893.4","6,893.4","6,893.4","","-0.60%"
"06/07/2000","6,935.1","6,935.1","6,935.1","6,935.1","","0.44%"
"06/06/2000","6,904.6","6,904.6","6,904.6","6,904.6","","-0.33%"
"06/05/2000","6,927.5","6,927.5","6,927.5","6,927.5","","-0.69%"
"06/02/2000","6,975.4","6,975.4","6,975.4","6,975.4","","1.26%"
"06/01/2000","6,888.4","6,888.4","6,888.4","6,888.4","","1.22%"
"05/31/2000","6,805.2","6,805.2","6,805.2","6,805.2","","0.35%"
"05/30/2000","6,781.8","6,781.8","6,781.8","6,781.8","","1.99%"
"05/26/2000","6,649.7","6,649.7","6,649.7","6,649.7","","-0.14%"
"05/25/2000","6,659.3","6,659.3","6,659.3","6,659.3","","-0.85%"
"05/24/2000","6,716.2","6,716.2","6,716.2","6,716.2","","0.78%"
"05/23/2000","6,664.4","6,664.4","6,664.4","6,664.4","","-0.73%"
"05/22/2000","6,713.5","6,713.5","6,713.5","6,713.5","","-0.72%"
"05/19/2000","6,762.4","6,762.4","6,762.4","6,762.4","","-1.55%"
"05/18/2000","6,868.6","6,868.6","6,868.6","6,868.6","","-0.21%"
"05/17/2000","6,883.3","6,883.3","6,883.3","6,883.3","","-1.19%"
"05/16/2000","6,966.3","6,966.3","6,966.3","6,966.3","","0.47%"
"05/15/2000","6,934.0","6,934.0","6,934.0","6,934.0","","2.01%"
"05/12/2000","6,797.4","6,797.4","6,797.4","6,797.4","","0.94%"
"05/11/2000","6,734.3","6,734.3","6,734.3","6,734.3","","1.36%"
"05/10/2000","6,644.1","6,644.1","6,644.1","6,644.1","","-1.25%"
"05/09/2000","6,728.0","6,728.0","6,728.0","6,728.0","","-0.63%"
"05/08/2000","6,770.4","6,770.4","6,770.4","6,770.4","","0.31%"
"05/05/2000","6,749.5","6,749.5","6,749.5","6,749.5","","1.09%"
"05/04/2000","6,677.0","6,677.0","6,677.0","6,677.0","","-0.07%"
"05/03/2000","6,681.6","6,681.6","6,681.6","6,681.6","","-2.14%"
"05/02/2000","6,828.0","6,828.0","6,828.0","6,828.0","","-0.74%"
"05/01/2000","6,878.9","6,878.9","6,878.9","6,878.9","","0.99%"
"04/28/2000","6,811.2","6,811.2","6,811.2","6,811.2","","-0.97%"
"04/27/2000","6,877.7","6,877.7","6,877.7","6,877.7","","-0.59%"
"04/26/2000","6,918.5","6,918.5","6,918.5","6,918.5","","-0.68%"
"04/25/2000","6,965.7","6,965.7","6,965.7","6,965.7","","2.58%"
"04/24/2000","6,790.2","6,790.2","6,790.2","6,790.2","","0.43%"
"04/20/2000","6,760.9","6,760.9","6,760.9","6,760.9","","0.97%"
"04/19/2000","6,696.0","6,696.0","6,696.0","6,696.0","","-0.24%"
"04/18/2000","6,712.3","6,712.3","6,712.3","6,712.3","","2.35%"
"04/17/2000","6,557.9","6,557.9","6,557.9","6,557.9","","1.43%"
"04/14/2000","6,465.7","6,465.7","6,465.7","6,465.7","","-5.14%"
"04/13/2000","6,815.9","6,815.9","6,815.9","6,815.9","","-1.47%"
"04/12/2000","6,917.9","6,917.9","6,917.9","6,917.9","","-1.05%"
"04/11/2000","6,991.4","6,991.4","6,991.4","6,991.4","","0.23%"
"04/10/2000","6,975.6","6,975.6","6,975.6","6,975.6","","0.04%"
"04/07/2000","6,972.6","6,972.6","6,972.6","6,972.6","","0.10%"
"04/06/2000","6,965.9","6,965.9","6,965.9","6,965.9","","1.27%"
"04/05/2000","6,878.5","6,878.5","6,878.5","6,878.5","","-0.27%"
"04/04/2000","6,897.2","6,897.2","6,897.2","6,897.2","","-1.12%"
"04/03/2000","6,975.1","6,975.1","6,975.1","6,975.1","","1.85%"
"03/31/2000","6,848.6","6,848.6","6,848.6","6,848.6","","0.31%"
"03/30/2000","6,827.1","6,827.1","6,827.1","6,827.1","","-0.57%"
"03/29/2000","6,866.2","6,866.2","6,866.2","6,866.2","","0.61%"
"03/28/2000","6,824.9","6,824.9","6,824.9","6,824.9","","-0.57%"
"03/27/2000","6,863.8","6,863.8","6,863.8","6,863.8","","-0.52%"
"03/24/2000","6,899.4","6,899.4","6,899.4","6,899.4","","0.03%"
"03/23/2000","6,897.4","6,897.4","6,897.4","6,897.4","","1.41%"
"03/22/2000","6,801.4","6,801.4","6,801.4","6,801.4","","0.07%"
"03/21/2000","6,796.7","6,796.7","6,796.7","6,796.7","","1.85%"
"03/20/2000","6,673.5","6,673.5","6,673.5","6,673.5","","-0.29%"
"03/17/2000","6,693.0","6,693.0","6,693.0","6,693.0","","-0.23%"
"03/16/2000","6,708.4","6,708.4","6,708.4","6,708.4","","4.86%"
"03/15/2000","6,397.3","6,397.3","6,397.3","6,397.3","","2.82%"
"03/14/2000","6,221.9","6,221.9","6,221.9","6,221.9","","-1.04%"
"03/13/2000","6,287.2","6,287.2","6,287.2","6,287.2","","-0.79%"
"03/10/2000","6,337.3","6,337.3","6,337.3","6,337.3","","-0.61%"
"03/09/2000","6,376.0","6,376.0","6,376.0","6,376.0","","1.99%"
"03/08/2000","6,251.5","6,251.5","6,251.5","6,251.5","","0.45%"
"03/07/2000","6,223.4","6,223.4","6,223.4","6,223.4","","-2.56%"
"03/06/2000","6,386.7","6,386.7","6,386.7","6,386.7","","-1.06%"
"03/03/2000","6,454.9","6,454.9","6,454.9","6,454.9","","1.49%"
"03/02/2000","6,360.1","6,360.1","6,360.1","6,360.1","","0.34%"
"03/01/2000","6,338.7","6,338.7","6,338.7","6,338.7","","1.15%"
"02/29/2000","6,266.4","6,266.4","6,266.4","6,266.4","","1.44%"
"02/28/2000","6,177.2","6,177.2","6,177.2","6,177.2","","1.35%"
"02/25/2000","6,094.9","6,094.9","6,094.9","6,094.9","","-1.23%"
"02/24/2000","6,170.5","6,170.5","6,170.5","6,170.5","","-0.86%"
"02/23/2000","6,224.0","6,224.0","6,224.0","6,224.0","","-0.25%"
"02/22/2000","6,239.8","6,239.8","6,239.8","6,239.8","","0.59%"
"02/18/2000","6,203.3","6,203.3","6,203.3","6,203.3","","-2.43%"
"02/17/2000","6,357.6","6,357.6","6,357.6","6,357.6","","-0.61%"
"02/16/2000","6,396.8","6,396.8","6,396.8","6,396.8","","-0.97%"
"02/15/2000","6,459.3","6,459.3","6,459.3","6,459.3","","0.96%"
"02/14/2000","6,398.1","6,398.1","6,398.1","6,398.1","","0.10%"
"02/11/2000","6,391.4","6,391.4","6,391.4","6,391.4","","-1.62%"
"02/10/2000","6,496.8","6,496.8","6,496.8","6,496.8","","-0.41%"
"02/09/2000","6,523.8","6,523.8","6,523.8","6,523.8","","-1.92%"
"02/08/2000","6,651.3","6,651.3","6,651.3","6,651.3","","0.83%"
"02/07/2000","6,596.3","6,596.3","6,596.3","6,596.3","","-0.49%"
"02/04/2000","6,628.7","6,628.7","6,628.7","6,628.7","","-0.43%"
"02/03/2000","6,657.5","6,657.5","6,657.5","6,657.5","","0.59%"
"02/02/2000","6,618.4","6,618.4","6,618.4","6,618.4","","0.17%"
"02/01/2000","6,606.9","6,606.9","6,606.9","6,606.9","","0.50%"
"01/31/2000","6,574.0","6,574.0","6,574.0","6,574.0","","1.62%"
"01/28/2000","6,469.1","6,469.1","6,469.1","6,469.1","","-2.39%"
"01/27/2000","6,627.2","6,627.2","6,627.2","6,627.2","","-0.27%"
"01/26/2000","6,644.9","6,644.9","6,644.9","6,644.9","","0.58%"
"01/25/2000","6,606.8","6,606.8","6,606.8","6,606.8","","-0.07%"
"01/24/2000","6,611.1","6,611.1","6,611.1","6,611.1","","-2.24%"
"01/21/2000","6,762.8","6,762.8","6,762.8","6,762.8","","-0.14%"
"01/20/2000","6,772.6","6,772.6","6,772.6","6,772.6","","-0.75%"
"01/19/2000","6,824.0","6,824.0","6,824.0","6,824.0","","0.23%"
"01/18/2000","6,808.6","6,808.6","6,808.6","6,808.6","","-0.90%"
"01/14/2000","6,870.5","6,870.5","6,870.5","6,870.5","","0.49%"
"01/13/2000","6,836.8","6,836.8","6,836.8","6,836.8","","1.04%"
"01/12/2000","6,766.6","6,766.6","6,766.6","6,766.6","","-0.12%"
"01/11/2000","6,774.5","6,774.5","6,774.5","6,774.5","","-0.93%"
"01/10/2000","6,838.4","6,838.4","6,838.4","6,838.4","","0.67%"
"01/07/2000","6,792.7","6,792.7","6,792.7","6,792.7","","2.37%"
"01/06/2000","6,635.4","6,635.4","6,635.4","6,635.4","","1.04%"
"01/05/2000","6,567.0","6,567.0","6,567.0","6,567.0","","0.35%"
"01/04/2000","6,543.8","6,543.8","6,543.8","6,543.8","","-3.23%"
"01/03/2000","6,762.1","6,762.1","6,762.1","6,762.1","","-1.66%"
"12/31/1999","6,876.1","6,876.1","6,876.1","6,876.1","","0.48%"
"12/30/1999","6,843.4","6,843.4","6,843.4","6,843.4","","0.18%"
"12/29/1999","6,830.9","6,830.9","6,830.9","6,830.9","","0.27%"
"12/28/1999","6,812.6","6,812.6","6,812.6","6,812.6","","0.32%"
"12/27/1999","6,790.9","6,790.9","6,790.9","6,790.9","","-0.28%"
"12/23/1999","6,810.1","6,810.1","6,810.1","6,810.1","","1.56%"
"12/22/1999","6,705.4","6,705.4","6,705.4","6,705.4","","0.20%"
"12/21/1999","6,692.0","6,692.0","6,692.0","6,692.0","","0.55%"
"12/20/1999","6,655.5","6,655.5","6,655.5","6,655.5","","-0.35%"
"12/17/1999","6,678.9","6,678.9","6,678.9","6,678.9","","-0.02%"
"12/16/1999","6,680.1","6,680.1","6,680.1","6,680.1","","-0.03%"
"12/15/1999","6,681.9","6,681.9","6,681.9","6,681.9","","-0.02%"
"12/14/1999","6,683.3","6,683.3","6,683.3","6,683.3","","-0.70%"
"12/13/1999","6,730.3","6,730.3","6,730.3","6,730.3","","-0.47%"
"12/10/1999","6,761.8","6,761.8","6,761.8","6,761.8","","0.54%"
"12/09/1999","6,725.4","6,725.4","6,725.4","6,725.4","","0.27%"
"12/08/1999","6,707.0","6,707.0","6,707.0","6,707.0","","-0.12%"
"12/07/1999","6,715.2","6,715.2","6,715.2","6,715.2","","-1.02%"
"12/06/1999","6,784.7","6,784.7","6,784.7","6,784.7","","-0.79%"
"12/03/1999","6,838.4","6,838.4","6,838.4","6,838.4","","1.50%"
"12/02/1999","6,737.2","6,737.2","6,737.2","6,737.2","","0.38%"
"12/01/1999","6,711.9","6,711.9","6,711.9","6,711.9","","0.57%"
"11/30/1999","6,673.9","6,673.9","6,673.9","6,673.9","","-0.84%"
"11/29/1999","6,730.2","6,730.2","6,730.2","6,730.2","","-0.54%"
"11/26/1999","6,766.7","6,766.7","6,766.7","6,766.7","","0.05%"
"11/24/1999","6,763.3","6,763.3","6,763.3","6,763.3","","0.39%"
"11/23/1999","6,736.9","6,736.9","6,736.9","6,736.9","","-1.16%"
"11/22/1999","6,816.2","6,816.2","6,816.2","6,816.2","","-0.23%"
"11/19/1999","6,831.9","6,831.9","6,831.9","6,831.9","","-0.43%"
"11/18/1999","6,861.3","6,861.3","6,861.3","6,861.3","","0.68%"
"11/17/1999","6,814.9","6,814.9","6,814.9","6,814.9","","-0.48%"
"11/16/1999","6,847.8","6,847.8","6,847.8","6,847.8","","1.62%"
"11/15/1999","6,738.7","6,738.7","6,738.7","6,738.7","","0.10%"
"11/12/1999","6,732.0","6,732.0","6,732.0","6,732.0","","1.16%"
"11/11/1999","6,655.0","6,655.0","6,655.0","6,655.0","","0.06%"
"11/10/1999","6,651.1","6,651.1","6,651.1","6,651.1","","0.48%"
"11/09/1999","6,619.1","6,619.1","6,619.1","6,619.1","","-0.69%"
"11/08/1999","6,665.4","6,665.4","6,665.4","6,665.4","","0.48%"
"11/05/1999","6,633.5","6,633.5","6,633.5","6,633.5","","0.42%"
"11/04/1999","6,605.6","6,605.6","6,605.6","6,605.6","","0.53%"
"11/03/1999","6,571.1","6,571.1","6,571.1","6,571.1","","0.48%"
"11/02/1999","6,539.4","6,539.4","6,539.4","6,539.4","","-0.52%"
"11/01/1999","6,573.9","6,573.9","6,573.9","6,573.9","","-0.60%"
"10/29/1999","6,613.6","6,613.6","6,613.6","6,613.6","","1.19%"
"10/28/1999","6,536.1","6,536.1","6,536.1","6,536.1","","3.34%"
"10/27/1999","6,324.6","6,324.6","6,324.6","6,324.6","","1.17%"
"10/26/1999","6,251.6","6,251.6","6,251.6","6,251.6","","-1.02%"
"10/25/1999","6,315.8","6,315.8","6,315.8","6,315.8","","-0.64%"
"10/22/1999","6,356.5","6,356.5","6,356.5","6,356.5","","1.67%"
"10/21/1999","6,252.1","6,252.1","6,252.1","6,252.1","","-0.42%"
"10/20/1999","6,278.6","6,278.6","6,278.6","6,278.6","","1.49%"
"10/19/1999","6,186.2","6,186.2","6,186.2","6,186.2","","0.94%"
"10/18/1999","6,128.8","6,128.8","6,128.8","6,128.8","","0.60%"
"10/15/1999","6,092.3","6,092.3","6,092.3","6,092.3","","-2.56%"
"10/14/1999","6,252.6","6,252.6","6,252.6","6,252.6","","-0.13%"
"10/13/1999","6,260.6","6,260.6","6,260.6","6,260.6","","-1.87%"
"10/12/1999","6,380.0","6,380.0","6,380.0","6,380.0","","-1.62%"
"10/11/1999","6,485.2","6,485.2","6,485.2","6,485.2","","-0.03%"
"10/08/1999","6,487.1","6,487.1","6,487.1","6,487.1","","1.14%"
"10/07/1999","6,414.1","6,414.1","6,414.1","6,414.1","","-0.54%"
"10/06/1999","6,448.9","6,448.9","6,448.9","6,448.9","","1.77%"
"10/05/1999","6,336.8","6,336.8","6,336.8","6,336.8","","-0.22%"
"10/04/1999","6,350.5","6,350.5","6,350.5","6,350.5","","1.37%"
"10/01/1999","6,264.7","6,264.7","6,264.7","6,264.7","","-0.05%"
"09/30/1999","6,268.0","6,268.0","6,268.0","6,268.0","","1.12%"
"09/29/1999","6,198.7","6,198.7","6,198.7","6,198.7","","-0.65%"
"09/28/1999","6,239.4","6,239.4","6,239.4","6,239.4","","-0.26%"
"09/27/1999","6,255.6","6,255.6","6,255.6","6,255.6","","0.35%"
"09/24/1999","6,233.6","6,233.6","6,233.6","6,233.6","","-0.24%"
"09/23/1999","6,248.9","6,248.9","6,248.9","6,248.9","","-1.69%"
"09/22/1999","6,356.5","6,356.5","6,356.5","6,356.5","","0.03%"
"09/21/1999","6,354.7","6,354.7","6,354.7","6,354.7","","-1.82%"
"09/20/1999","6,472.2","6,472.2","6,472.2","6,472.2","","-0.16%"
"09/17/1999","6,482.8","6,482.8","6,482.8","6,482.8","","0.95%"
"09/16/1999","6,421.6","6,421.6","6,421.6","6,421.6","","-0.19%"
"09/15/1999","6,433.8","6,433.8","6,433.8","6,433.8","","-1.08%"
"09/14/1999","6,504.0","6,504.0","6,504.0","6,504.0","","-0.92%"
"09/13/1999","6,564.3","6,564.3","6,564.3","6,564.3","","-0.34%"
"09/10/1999","6,586.4","6,586.4","6,586.4","6,586.4","","0.15%"
"09/09/1999","6,576.8","6,576.8","6,576.8","6,576.8","","0.02%"
"09/08/1999","6,575.5","6,575.5","6,575.5","6,575.5","","-0.29%"
"09/07/1999","6,594.9","6,594.9","6,594.9","6,594.9","","-0.35%"
"09/03/1999","6,618.0","6,618.0","6,618.0","6,618.0","","2.38%"
"09/02/1999","6,464.0","6,464.0","6,464.0","6,464.0","","-0.97%"
"09/01/1999","6,527.1","6,527.1","6,527.1","6,527.1","","0.81%"
"08/31/1999","6,474.6","6,474.6","6,474.6","6,474.6","","-0.46%"
"08/30/1999","6,504.2","6,504.2","6,504.2","6,504.2","","-1.69%"
"08/27/1999","6,616.1","6,616.1","6,616.1","6,616.1","","-1.05%"
"08/26/1999","6,686.2","6,686.2","6,686.2","6,686.2","","-1.19%"
"08/25/1999","6,766.8","6,766.8","6,766.8","6,766.8","","0.96%"
"08/24/1999","6,702.5","6,702.5","6,702.5","6,702.5","","-0.15%"
"08/23/1999","6,712.3","6,712.3","6,712.3","6,712.3","","1.39%"
"08/20/1999","6,620.1","6,620.1","6,620.1","6,620.1","","0.92%"
"08/19/1999","6,559.5","6,559.5","6,559.5","6,559.5","","-0.53%"
"08/18/1999","6,594.3","6,594.3","6,594.3","6,594.3","","-0.80%"
"08/17/1999","6,647.8","6,647.8","6,647.8","6,647.8","","0.93%"
"08/16/1999","6,586.3","6,586.3","6,586.3","6,586.3","","0.24%"
"08/13/1999","6,570.3","6,570.3","6,570.3","6,570.3","","1.76%"
"08/12/1999","6,456.6","6,456.6","6,456.6","6,456.6","","0.07%"
"08/11/1999","6,452.3","6,452.3","6,452.3","6,452.3","","1.13%"
"08/10/1999","6,379.9","6,379.9","6,379.9","6,379.9","","-1.16%"
"08/09/1999","6,454.8","6,454.8","6,454.8","6,454.8","","-0.10%"
"08/06/1999","6,461.0","6,461.0","6,461.0","6,461.0","","-1.03%"
"08/05/1999","6,528.1","6,528.1","6,528.1","6,528.1","","0.48%"
"08/04/1999","6,497.1","6,497.1","6,497.1","6,497.1","","-1.28%"
"08/03/1999","6,581.1","6,581.1","6,581.1","6,581.1","","-0.47%"
"08/02/1999","6,612.2","6,612.2","6,612.2","6,612.2","","-0.12%"
"07/30/1999","6,619.9","6,619.9","6,619.9","6,619.9","","-0.75%"
"07/29/1999","6,670.0","6,670.0","6,670.0","6,670.0","","-1.50%"
"07/28/1999","6,771.4","6,771.4","6,771.4","6,771.4","","-0.05%"
"07/27/1999","6,774.5","6,774.5","6,774.5","6,774.5","","0.75%"
"07/26/1999","6,723.8","6,723.8","6,723.8","6,723.8","","-0.46%"
"07/23/1999","6,755.2","6,755.2","6,755.2","6,755.2","","-0.45%"
"07/22/1999","6,786.0","6,786.0","6,786.0","6,786.0","","-0.88%"
"07/21/1999","6,846.3","6,846.3","6,846.3","6,846.3","","0.03%"
"07/20/1999","6,844.1","6,844.1","6,844.1","6,844.1","","-1.71%"
"07/19/1999","6,963.5","6,963.5","6,963.5","6,963.5","","-0.69%"
"07/16/1999","7,011.6","7,011.6","7,011.6","7,011.6","","0.36%"
"07/15/1999","6,986.6","6,986.6","6,986.6","6,986.6","","0.89%"
"07/14/1999","6,924.7","6,924.7","6,924.7","6,924.7","","0.19%"
"07/13/1999","6,911.4","6,911.4","6,911.4","6,911.4","","-0.33%"
"07/12/1999","6,934.1","6,934.1","6,934.1","6,934.1","","-0.29%"
"07/09/1999","6,954.1","6,954.1","6,954.1","6,954.1","","0.55%"
"07/08/1999","6,915.8","6,915.8","6,915.8","6,915.8","","-0.37%"
"07/07/1999","6,941.3","6,941.3","6,941.3","6,941.3","","0.26%"
"07/06/1999","6,923.4","6,923.4","6,923.4","6,923.4","","-0.05%"
"07/02/1999","6,927.1","6,927.1","6,927.1","6,927.1","","0.58%"
"07/01/1999","6,887.0","6,887.0","6,887.0","6,887.0","","0.49%"
"06/30/1999","6,853.1","6,853.1","6,853.1","6,853.1","","1.59%"
"06/29/1999","6,745.9","6,745.9","6,745.9","6,745.9","","1.45%"
"06/28/1999","6,649.7","6,649.7","6,649.7","6,649.7","","0.89%"
"06/25/1999","6,591.0","6,591.0","6,591.0","6,591.0","","-0.10%"
"06/24/1999","6,597.7","6,597.7","6,597.7","6,597.7","","-1.08%"
"06/23/1999","6,669.4","6,669.4","6,669.4","6,669.4","","-0.37%"
"06/22/1999","6,694.3","6,694.3","6,694.3","6,694.3","","-0.60%"
"06/21/1999","6,734.8","6,734.8","6,734.8","6,734.8","","0.06%"
"06/18/1999","6,730.7","6,730.7","6,730.7","6,730.7","","0.08%"
"06/17/1999","6,725.6","6,725.6","6,725.6","6,725.6","","0.62%"
"06/16/1999","6,684.4","6,684.4","6,684.4","6,684.4","","1.59%"
"06/15/1999","6,579.8","6,579.8","6,579.8","6,579.8","","0.43%"
"06/14/1999","6,551.5","6,551.5","6,551.5","6,551.5","","0.02%"
"06/11/1999","6,550.4","6,550.4","6,550.4","6,550.4","","-0.54%"
"06/10/1999","6,585.9","6,585.9","6,585.9","6,585.9","","-1.02%"
"06/09/1999","6,653.8","6,653.8","6,653.8","6,653.8","","-0.24%"
"06/08/1999","6,669.6","6,669.6","6,669.6","6,669.6","","-0.97%"
"06/07/1999","6,734.8","6,734.8","6,734.8","6,734.8","","0.38%"
"06/04/1999","6,709.2","6,709.2","6,709.2","6,709.2","","1.65%"
"06/03/1999","6,600.1","6,600.1","6,600.1","6,600.1","","0.60%"
"06/02/1999","6,561.0","6,561.0","6,561.0","6,561.0","","-0.12%"
"06/01/1999","6,569.2","6,569.2","6,569.2","6,569.2","","-0.16%"
"05/28/1999","6,579.6","6,579.6","6,579.6","6,579.6","","1.34%"
"05/27/1999","6,492.5","6,492.5","6,492.5","6,492.5","","-1.73%"
"05/26/1999","6,606.9","6,606.9","6,606.9","6,606.9","","1.21%"
"05/25/1999","6,527.6","6,527.6","6,527.6","6,527.6","","-1.39%"
"05/24/1999","6,619.7","6,619.7","6,619.7","6,619.7","","-1.70%"
"05/21/1999","6,734.1","6,734.1","6,734.1","6,734.1","","-0.40%"
"05/20/1999","6,761.1","6,761.1","6,761.1","6,761.1","","-0.02%"
"05/19/1999","6,762.3","6,762.3","6,762.3","6,762.3","","0.84%"
"05/18/1999","6,705.8","6,705.8","6,705.8","6,705.8","","-0.43%"
"05/17/1999","6,734.6","6,734.6","6,734.6","6,734.6","","-0.24%"
"05/14/1999","6,750.8","6,750.8","6,750.8","6,750.8","","-1.98%"
